local_id,producto_id,sku_distribuidor,oem_part_number,marca_repuesto,calidad_repuesto,condicion,categoria,subcategoria,producto_nombre,descripcion_corta,palabras_clave,marca_vehiculo,modelo_vehiculo,anio_desde,anio_hasta,motor_codigo,cilindrada,combustible,transmision,carroceria,version_trim,compatibilidades,vin_prefijos,chasis_series,numeros_motor_series,colores_disponibles,requiere_color,requiere_vin,requiere_chasis,precio_venta,moneda,incluye_iva,iva_porcentaje,precio_venta_con_iva,estado_disponibilidad,lead_time_dias,garantia_meses,politica_devolucion,regiones_cobertura,costo_envio_base,peso_kg,alto_cm,ancho_cm,largo_cm,imagen_url,manual_url,observaciones,fecha_actualizacion,fuente
LOC-06,PRD-2022,HYU-ACC-MAN-1891,OEM_HOSEL-977645,Denso,OEM,Nuevo,Auto liviano,Enfriamiento,Manguera radiador inferior Hyundai Accent,Manguera radiador inferior compatible Hyundai Accent 2014-2019,lower radiator hose|manguera radiador inferior|Hyundai Accent Manguera radiador inferior,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,DCT,Sedán,GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,13745,CLP,False,19,16357,Bajo pedido,14,12,Cambio dentro de 7 días,RM|VI|VIII|XIII,3990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-08,PRD-2095,TOY-HIL-PAS-2051,OEM_PADF-727119,Delphi,Genérico,Nuevo,Camioneta,Frenos,Pastillas de freno delanteras Toyota Hilux,Pastillas de freno delanteras compatible Toyota Hilux 2012-2015,brake pads front|pastillas freno delanteras|Toyota Hilux Pastillas de freno delanteras,Toyota,Hilux,2012,2015,1KD-FTV,3.0L,Diésel,AT,Camioneta,DX|SR,Años 2012-2015; Motor 1KD-FTV; 3.0L; Diésel,MR0|AHT,KUN,1KD-FTV,,False,False,True,32727,CLP,False,19,38945,Bajo pedido,10,3,Cambio dentro de 7 días,III|IX|VI|VII,0,6.0,35,35,10,https://upload.wikimedia.org/wikipedia/commons/9/99/Car_air_filter.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-01,PRD-2079,TOY-COR-BRA-2397,OEM_CTRLARM-968115,NGK,Reconstruido,Nuevo,Auto liviano,Suspensión,Brazo control Toyota Corolla,Brazo control compatible Toyota Corolla 2010-2018,control arm|brazo control|Toyota Corolla Brazo control,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,,Sedán,XEi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,True,113025,CLP,False,19,134500,Habitual,0,6,Cambio dentro de 7 días,III|VI|VII,3990,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-09,PRD-2116,NIS-NP3-FIL-7568,OEM_CABF-780039,SKF,Aftermarket,Nuevo,Camioneta,Filtración,Filtro de cabina Nissan NP300,Filtro de cabina compatible Nissan NP300 2012-2018,cabin filter|filtro cabina|Nissan NP300 Filtro de cabina,Nissan,NP300,2012,2018,YD25,2.5L,Diésel,AT,Camioneta,LE|SE,Años 2012-2018; Motor YD25; 2.5L; Diésel,JN1|3N6,D22|D40,YD25,,False,False,False,11411,CLP,False,19,13579,Bajo pedido,3,3,Cambio dentro de 7 días,IX|RM|V|VI|VIII,5990,0.4,10,12,12,https://upload.wikimedia.org/wikipedia/commons/a/a9/Car_radiator.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-03,PRD-2121,NIS-NP3-AMO-3843,OEM_SHOCKF-430084,Aisin,Genérico,Usado,Camioneta,Suspensión,Amortiguador delantero Nissan NP300,Amortiguador delantero compatible Nissan NP300 2012-2018,shock absorber front|amortiguador delantero|Nissan NP300 Amortiguador delantero,Nissan,NP300,2012,2018,YD25,2.5L,Diésel,AT,Camioneta,SE|LE,Años 2012-2018; Motor YD25; 2.5L; Diésel,JN1|3N6,D22|D40,YD25,,False,False,True,82826,CLP,False,19,98563,Bajo pedido,14,3,Cambio dentro de 7 días,II|RM|VII|X|XIII,3990,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/f/f0/Automobile_water_pump.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-03,PRD-2029,HYU-TUC-KIT-9335,OEM_TIMING-393148,Bosch,Reconstruido,Nuevo,SUV,Motor,Kit correa distribución Hyundai Tucson,Kit correa distribución compatible Hyundai Tucson 2016-2021,kit distribucion|timing belt kit|Hyundai Tucson Kit correa distribución,Hyundai,Tucson,2016,2021,G4NA,2.0L,Gasolina,AT,SUV,Value|Limited,Años 2016-2021; Motor G4NA; 2.0L; Gasolina,KM8|TMA,TL,G4NA,,False,True,True,162121,CLP,False,19,192924,Habitual,0,6,Cambio dentro de 7 días,III|IV|IX|VI|X,0,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/f/f0/Automobile_water_pump.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-09,PRD-2003,HYU-ACC-KIT-7850,OEM_TIMING-272975,Febi Bilstein,Reconstruido,Nuevo,Auto liviano,Motor,Kit correa distribución Hyundai Accent,Kit correa distribución compatible Hyundai Accent 2014-2019,kit distribucion|timing belt kit|Hyundai Accent Kit correa distribución,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,DCT,Sedán,GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,True,189514,CLP,False,19,225522,Habitual,0,6,Cambio dentro de 7 días,III|IV|V|X|XIII,0,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-02,PRD-2039,HYU-TUC-AMO-4362,OEM_SHOCKF-619774,Mahle,Reconstruido,Nuevo,SUV,Suspensión,Amortiguador delantero Hyundai Tucson,Amortiguador delantero compatible Hyundai Tucson 2016-2021,shock absorber front|amortiguador delantero|Hyundai Tucson Amortiguador delantero,Hyundai,Tucson,2016,2021,D4HA,2.0L,Diésel,AT,SUV,Limited,Años 2016-2021; Motor D4HA; 2.0L; Diésel,KM8|TMA,TL,D4HA,,False,False,False,84157,CLP,False,19,100147,Habitual,0,12,Cambio dentro de 7 días,RM|VII|X|XIII,3990,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/a/a9/Car_radiator.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-05,PRD-2050,HYU-TUC-RÓT-6039,OEM_TIEROD-538142,Aisin,Reconstruido,Remanufacturado,SUV,Dirección,Rótula dirección Hyundai Tucson,Rótula dirección compatible Hyundai Tucson 2016-2021,tie rod end|rótula|Hyundai Tucson Rótula dirección,Hyundai,Tucson,2016,2021,G4NA,2.0L,Gasolina,AT,SUV,Value|Limited,Años 2016-2021; Motor G4NA; 2.0L; Gasolina,KM8|TMA,TL,G4NA,,False,False,False,20567,CLP,False,19,24475,Habitual,0,6,10 días sin uso,IV|VI|X,0,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-04,PRD-2077,TOY-COR-MAZ-7421,OEM_HUB-584564,Mahle,Aftermarket,Nuevo,Auto liviano,Suspensión,Maza de rueda Toyota Corolla,Maza de rueda compatible Toyota Corolla 2010-2018,wheel hub|maza rueda|Toyota Corolla Maza de rueda,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,AT,Sedán,XEi|GLi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,87347,CLP,False,19,103943,Habitual,0,6,Cambio dentro de 7 días,II|IX|VI|X|XIII,3990,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/a/a9/Car_radiator.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-06,PRD-2156,SUZ-SWI-SEN-8422,OEM_MAF-322369,NGK,OEM,Nuevo,Auto liviano,Eléctrico,Sensor MAF Suzuki Swift,Sensor MAF compatible Suzuki Swift 2012-2017,maf sensor|sensor maf|Suzuki Swift Sensor MAF,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,MT,Hatchback,GL|GLX,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,85812,CLP,False,19,102116,Descontinuado,7,12,10 días sin uso,IV|RM|VI,5990,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-06,PRD-2186,GRE-WIN-RÓT-7453,OEM_TIEROD-985561,Monroe,OEM,Usado,Camioneta,Dirección,Rótula dirección Great Wall Wingle 5,Rótula dirección compatible Great Wall Wingle 5 2011-2018,tie rod end|rótula|Great Wall Wingle 5 Rótula dirección,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,MT,Camioneta,Base|Deluxe,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,True,False,19620,CLP,False,19,23348,Habitual,0,3,10 días sin uso,IV|RM|VI|X,7990,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-08,PRD-2054,TOY-COR-BOM-6017,OEM_WPUMP-780555,Valeo,Reconstruido,Remanufacturado,Auto liviano,Enfriamiento,Bomba de agua Toyota Corolla,Bomba de agua compatible Toyota Corolla 2010-2018,water pump|bomba agua|bba|Toyota Corolla Bomba de agua,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,DCT,Sedán,GLi|XEi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,46022,CLP,False,19,54766,Habitual,0,3,No aplica en eléctricos,II|IV|V|VII|X|XIII,7990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/f/f0/Automobile_water_pump.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-10,PRD-2090,TOY-HIL-BOB-6056,OEM_COIL-713069,Valeo,Aftermarket,Usado,Camioneta,Eléctrico,Bobina de encendido Toyota Hilux,Bobina de encendido compatible Toyota Hilux 2012-2015,ignition coil|bobina|Toyota Hilux Bobina de encendido,Toyota,Hilux,2012,2015,1KD-FTV,3.0L,Diésel,AT,Camioneta,SR,Años 2012-2015; Motor 1KD-FTV; 3.0L; Diésel,MR0|AHT,KUN,1KD-FTV,,False,False,True,43041,CLP,False,19,51219,Habitual,0,6,Cambio dentro de 7 días,III|RM|V|VI|VIII|X,3990,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/a/a9/Car_radiator.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-04,PRD-2155,SUZ-SWI-SEN-6804,OEM_O2-313076,Sachs,Genérico,Remanufacturado,Auto liviano,Escape,Sensor oxígeno Suzuki Swift,Sensor oxígeno compatible Suzuki Swift 2012-2017,oxygen sensor|sensor o2|sonda lambda|Suzuki Swift Sensor oxígeno,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,CVT,Hatchback,GL|GLX,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,49764,CLP,False,19,59219,En consulta,7,3,Cambio dentro de 7 días,IX|RM|V|X|XIII,3990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/9/99/Car_air_filter.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-02,PRD-2043,HYU-TUC-DIS-2015,OEM_DISC-369500,Mahle,OEM,Remanufacturado,SUV,Frenos,Disco de freno Hyundai Tucson,Disco de freno compatible Hyundai Tucson 2016-2021,brake disc|disco freno|Hyundai Tucson Disco de freno,Hyundai,Tucson,2016,2021,G4NA,2.0L,Gasolina,AT,SUV,Limited|Value,Años 2016-2021; Motor G4NA; 2.0L; Gasolina,KM8|TMA,TL,G4NA,,False,False,False,57137,CLP,False,19,67993,Bajo pedido,7,6,Cambio dentro de 7 días,III|RM|V,3990,6.0,35,35,10,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-09,PRD-2157,SUZ-SWI-MAN-6761,OEM_HOSEU-202286,Febi Bilstein,Aftermarket,Usado,Auto liviano,Enfriamiento,Manguera radiador superior Suzuki Swift,Manguera radiador superior compatible Suzuki Swift 2012-2017,upper radiator hose|manguera radiador superior|Suzuki Swift Manguera radiador superior,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,MT,Hatchback,GLX|GL,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,16135,CLP,False,19,19201,Descontinuado,3,12,10 días sin uso,III|IV|RM|VI,3990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/f/f1/Automotive_alternator.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-06,PRD-2048,HYU-TUC-MAN-9399,OEM_HOSEL-286393,Monroe,Reconstruido,Remanufacturado,SUV,Enfriamiento,Manguera radiador inferior Hyundai Tucson,Manguera radiador inferior compatible Hyundai Tucson 2016-2021,lower radiator hose|manguera radiador inferior|Hyundai Tucson Manguera radiador inferior,Hyundai,Tucson,2016,2021,D4HA,2.0L,Diésel,MT,SUV,Value|Limited,Años 2016-2021; Motor D4HA; 2.0L; Diésel,KM8|TMA,TL,D4HA,,False,False,False,14597,CLP,False,19,17370,Habitual,0,3,Cambio dentro de 7 días,III|RM|VII,5990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/2/25/Clutch_disc_auto_part.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-04,PRD-2145,SUZ-SWI-BUJ-8526,OEM_PLUG-738231,Aisin,Aftermarket,Remanufacturado,Auto liviano,Motor,Bujías Suzuki Swift,Bujías compatible Suzuki Swift 2012-2017,spark plug|bujia|bujías|Suzuki Swift Bujías,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,CVT,Hatchback,GLX|GL,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,False,False,19990,CLP,False,19,23788,Habitual,0,12,No aplica en eléctricos,II|RM|V|VII,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/f/f1/Automotive_alternator.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-06,PRD-2059,TOY-COR-BOM-1029,OEM_FUEL-883411,Aisin,Aftermarket,Nuevo,Auto liviano,Motor,Bomba de combustible Toyota Corolla,Bomba de combustible compatible Toyota Corolla 2010-2018,fuel pump|bomba combustible|Toyota Corolla Bomba de combustible,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,,Sedán,GLi|XEi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,97108,CLP,False,19,115559,Habitual,0,3,No aplica en eléctricos,III|IV|RM,5990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-01,PRD-2015,HYU-ACC-PAS-2601,OEM_PADF-632376,Monroe,OEM,Nuevo,Auto liviano,Frenos,Pastillas de freno delanteras Hyundai Accent,Pastillas de freno delanteras compatible Hyundai Accent 2014-2019,brake pads front|pastillas freno delanteras|Hyundai Accent Pastillas de freno delanteras,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,CVT,Sedán,Limited,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,29705,CLP,False,19,35349,Habitual,0,6,No aplica en eléctricos,II|IV|VII|VIII,7990,6.0,35,35,10,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-10,PRD-2053,HYU-TUC-TUR-4573,OEM_TURBO-143738,Valeo,Aftermarket,Usado,SUV,Motor,Turbocargador Hyundai Tucson,Turbocargador compatible Hyundai Tucson 2016-2021,turbocharger|turbo|Hyundai Tucson Turbocargador,Hyundai,Tucson,2016,2021,G4NA,2.0L,Gasolina,MT,SUV,Value,Años 2016-2021; Motor G4NA; 2.0L; Gasolina,KM8|TMA,TL,G4NA,,False,False,False,547058,CLP,False,19,650999,Bajo pedido,5,3,No aplica en eléctricos,IV|IX|V,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-10,PRD-2020,HYU-ACC-SEN-3117,OEM_MAF-145304,SKF,Aftermarket,Nuevo,Auto liviano,Eléctrico,Sensor MAF Hyundai Accent,Sensor MAF compatible Hyundai Accent 2014-2019,maf sensor|sensor maf|Hyundai Accent Sensor MAF,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,CVT,Sedán,GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,75219,CLP,False,19,89511,Habitual,0,6,No aplica en eléctricos,II|VI|VIII|XIII,5990,3.0,30,20,20,https://upload.wikimedia.org/wikipedia/commons/5/50/Spark_plug_auto_part.jpg,https://www.toyota.com/t3Portal/document/om-s/OM12J46U/pdf/OM12J46U.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-03,PRD-2014,HYU-ACC-AMO-1064,OEM_SHOCKR-913735,Febi Bilstein,Aftermarket,Nuevo,Auto liviano,Suspensión,Amortiguador trasero Hyundai Accent,Amortiguador trasero compatible Hyundai Accent 2014-2019,shock absorber rear|amortiguador trasero|Hyundai Accent Amortiguador trasero,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,DCT,Sedán,GLS,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,72381,CLP,False,19,86133,Habitual,0,12,Cambio dentro de 7 días,II|RM|VII,3990,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/7/76/Automotive_brake_pads.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-05,PRD-2179,GRE-WIN-DIS-2540,OEM_DISC-211710,Mahle,OEM,Nuevo,Camioneta,Frenos,Disco de freno Great Wall Wingle 5,Disco de freno compatible Great Wall Wingle 5 2011-2018,brake disc|disco freno|Great Wall Wingle 5 Disco de freno,Great Wall,Wingle 5,2011,2018,GW4D20,2.0L,Diésel,AT,Camioneta,Deluxe,Años 2011-2018; Motor GW4D20; 2.0L; Diésel,LGW|LZW,WINGLE5|CC1031,GW4D20,,False,False,False,59604,CLP,False,19,70929,Habitual,0,12,10 días sin uso,II|IX|VII|VIII|X,3990,6.0,35,35,10,https://upload.wikimedia.org/wikipedia/commons/5/50/Spark_plug_auto_part.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-07,PRD-2126,NIS-NP3-KIT-5626,OEM_CLUTCH-473186,Valeo,Genérico,Remanufacturado,Camioneta,Embrague,Kit embrague Nissan NP300,Kit embrague compatible Nissan NP300 2012-2018,clutch kit|kit embrague|Nissan NP300 Kit embrague,Nissan,NP300,2012,2018,YD25,2.5L,Diésel,AT,Camioneta,SE,Años 2012-2018; Motor YD25; 2.5L; Diésel,JN1|3N6,D22|D40,YD25,,False,False,False,214120,CLP,False,19,254803,Bajo pedido,7,6,10 días sin uso,IX|V|VI|VII|X|XIII,0,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/8/86/Automotive_shock_absorber.jpg,https://www.nissanusa.com/content/dam/Nissan/us/owners/manuals/2020/2020-nissan-rogue-owner-manual.pdf,Requiere líquido refrigerante G12,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-09,PRD-2076,TOY-COR-MAN-3005,OEM_HOSEL-864523,NGK,Reconstruido,Remanufacturado,Auto liviano,Enfriamiento,Manguera radiador inferior Toyota Corolla,Manguera radiador inferior compatible Toyota Corolla 2010-2018,lower radiator hose|manguera radiador inferior|Toyota Corolla Manguera radiador inferior,Toyota,Corolla,2010,2018,2ZR-FE,1.8L,Gasolina,CVT,Sedán,GLi|XEi,Años 2010-2018; Motor 2ZR-FE; 1.8L; Gasolina,JTD,ZRE,2ZR-FE,,False,False,False,13676,CLP,False,19,16274,Habitual,0,6,No aplica en eléctricos,III|V|VI|VII|VIII,7990,5.0,65,45,10,https://upload.wikimedia.org/wikipedia/commons/2/25/Clutch_disc_auto_part.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-08,PRD-2009,HYU-ACC-BUJ-3645,OEM_PLUG-641415,Aisin,Aftermarket,Remanufacturado,Auto liviano,Motor,Bujías Hyundai Accent,Bujías compatible Hyundai Accent 2014-2019,spark plug|bujia|bujías|Hyundai Accent Bujías,Hyundai,Accent,2014,2019,G4FC,1.6L,Gasolina,AT,Sedán,Limited,Años 2014-2019; Motor G4FC; 1.6L; Gasolina,KMH,RB,G4FC,,False,False,False,21903,CLP,False,19,26065,En consulta,7,12,Cambio dentro de 7 días,II|IV|IX|VII,3990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/5/50/Spark_plug_auto_part.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Con ABS/ESP,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-02,PRD-2105,TOY-HIL-BRA-4196,OEM_CTRLARM-374118,Aisin,Genérico,Remanufacturado,Camioneta,Suspensión,Brazo control Toyota Hilux,Brazo control compatible Toyota Hilux 2012-2015,control arm|brazo control|Toyota Hilux Brazo control,Toyota,Hilux,2012,2015,1KD-FTV,3.0L,Diésel,AT,Camioneta,SR,Años 2012-2015; Motor 1KD-FTV; 3.0L; Diésel,MR0|AHT,KUN,1KD-FTV,,False,False,False,128857,CLP,False,19,153340,Bajo pedido,3,6,10 días sin uso,II|III|RM|VIII|X|XIII,0,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/5/50/Spark_plug_auto_part.jpg,https://www.hyundaiusa.com/us/en/vehicles/owners/resources/manuals/_jcr_content/par1/links_0/link.download.pdf,Verificar diámetro,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-04,PRD-2107,TOY-HIL-TUR-6489,OEM_TURBO-850286,Valeo,Reconstruido,Usado,Camioneta,Motor,Turbocargador Toyota Hilux,Turbocargador compatible Toyota Hilux 2012-2015,turbocharger|turbo|Toyota Hilux Turbocargador,Toyota,Hilux,2012,2015,1KD-FTV,3.0L,Diésel,AT,Camioneta,SR,Años 2012-2015; Motor 1KD-FTV; 3.0L; Diésel,MR0|AHT,KUN,1KD-FTV,,False,False,False,474919,CLP,False,19,565154,Habitual,0,12,10 días sin uso,II|III|IV|V|VI,7990,9.0,40,30,25,https://upload.wikimedia.org/wikipedia/commons/1/14/Automobile_oil_filter.jpg,https://www.suzuki.com.ph/assets/owners_manual/Swift_OM.pdf,Incluye empaquetadura,2025-08-09T14:49:26Z,sheet_interno_mock_v2
LOC-01,PRD-2150,SUZ-SWI-AMO-4477,OEM_SHOCKR-437167,Sachs,OEM,Remanufacturado,Auto liviano,Suspensión,Amortiguador trasero Suzuki Swift,Amortiguador trasero compatible Suzuki Swift 2012-2017,shock absorber rear|amortiguador trasero|Suzuki Swift Amortiguador trasero,Suzuki,Swift,2012,2017,K14B,1.4L,Gasolina,DCT,Hatchback,GL|GLX,Años 2012-2017; Motor K14B; 1.4L; Gasolina,JS2|TSM,ZC72S,K14B,,False,True,False,80438,CLP,False,19,95721,Bajo pedido,3,12,No aplica en eléctricos,III|VII|VIII|X|XIII,0,8.0,60,18,18,https://upload.wikimedia.org/wikipedia/commons/3/3a/Car_brake_disc.jpg,https://www.nhtsa.gov/sites/nhtsa.gov/files/documents/2020_ford_fusion_owners_manual.pdf,,2025-08-09T14:49:26Z,sheet_interno_mock_v2
